source_file,platform,source_type,category,title,content,priority,allowed_for_answer,needs_backend_api,risk_note,original_key,original_group
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"发票话术 hd,2",您可以选货到付款发京东快递呢 会快一些哦,90,TRUE,FALSE,,"hd,2",发票话术
data/raw/jd/京东话术.txt,JD,script_template,其他,"发票话术 hd,3",下单的时候选货到付款呢 在提交订单的页面呢 价格和在线支付是一样的呢,70,TRUE,TRUE,,"hd,3",发票话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"发票话术 hd,4","鞋子往前滑话术：
鞋子穿着往前滑有很多因素，这个不是质量问题哦
1.‌鞋子尺码不合适‌：尺码过大或过小都会导致滑动。应选择合脚的鞋子，购买前准确测量脚长和脚宽
2.行走姿势‌：不正确的行走姿势也可能导致凉鞋滑动。保持重心稳定，步伐均匀‌
3.‌脚部出汗‌：出汗使脚部与鞋子间的摩擦力减小。可使用吸汗的鞋垫，保持脚部干燥‌
‌解决凉鞋往前滑的方法包括‌：
1.使用半垫‌：在凉鞋前端加一个半垫，减小前后的高差，防止往前滑‌
‌2.穿连裤袜‌：穿透明肤色的连裤袜，增加腿部线条的紧致度，增大凉鞋的摩擦力‌
3.使用止汗喷雾‌：用止汗喷雾减少脚部出汗，从而减少滑动‌
4.涂防滑膏或垫防滑垫‌：在脚趾处涂防滑膏或垫防滑垫，增加凉鞋的抓地力‌",90,TRUE,FALSE,,"hd,4",发票话术
data/raw/jd/京东话术.txt,JD,script_template,换货,"换货 hh,1",您好，申请换货大概在3-4天左右呢~,70,TRUE,FALSE,,"hh,1",换货
data/raw/jd/京东话术.txt,JD,shipping_rule,换货,"换货 hh,2",亲亲，如果您比较着急的话，可以申请退货重新下单呢，这样比较快的呢，下单这边安排仓库加急给您发出呢~,90,TRUE,FALSE,,"hh,2",换货
data/raw/jd/京东话术.txt,JD,script_template,质量问题,"换货 huil,1",回力鞋业创建于1927年，距今已有88年的历史。“回力”商标注册于1935年，1997年被认定为上海市著名商标；1999年被认定为中国驰名商标。“回力”鞋类产品历获国家质量银质奖、化工部及上海市优质产品奖，连续数年获上海市名牌产品称号和上海市出口免 检证书，并荣获第21届西班牙国际质量奖,70,TRUE,FALSE,,"huil,1",换货
data/raw/jd/京东话术.txt,JD,product_info,换货,"换货 hz,2",亲亲 鞋盒就是为了在运输过程中保护鞋子的呢，我们售卖的是鞋子，不是鞋盒呢。,70,TRUE,FALSE,,"hz,2",换货
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 j,4",下单后才知道是哪个仓库发的呢 亲亲 系统就近安排的呢,90,TRUE,FALSE,,"j,4",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jaz,1","聚氨酯鞋底通常在生产中会形成各种气泡，具有弹性.质轻,耐磨,耐折,耐油,耐化学品.防腐蚀等特点,以微孔聚氨酯弹性体为主的PU鞋材手感柔软,穿着舒适,保暖,富有弹性,防震.防滑。",80,TRUE,FALSE,,"jaz,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,价格补偿,"自营店 jb,1",有价保哦 现在下单降价可以返差价哦,70,FALSE,FALSE,时效性话术,"jb,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,价格补偿,"自营店 jb,2",亲亲您点开我的订单-服务中心-价格保护，价保申请在系统自动审核通过后，如申请成功会原返或者退钱包余额，百亿补贴和月黑风高活动不支持价保。,70,TRUE,TRUE,,"jb,2",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 jd,4",亲亲可以尝试联系几次官方客服，我们也会积极配合解决您的问题。,70,TRUE,FALSE,,"jd,4",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 jg,1",您可以先加入购物车 然后一起结算的呢,70,TRUE,FALSE,,"jg,1",自营店
data/raw/jd/京东话术.txt,JD,product_info,尺码问题,"自营店 jg,2",您选择好颜色尺码 分别加入购物车 一起付款就可以的哈,80,TRUE,FALSE,,"jg,2",自营店
data/raw/jd/京东话术.txt,JD,script_template,价格补偿,"自营店 jg,3",这个百亿补贴活动呢 不能加购哦 直接下单就可以哈,70,FALSE,FALSE,时效性话术,"jg,3",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jh,1",亲亲 这个质检是仓库处理的呢 重新寄回仓库质检不合格的话会二次退回的哈 具体以仓库为准哈 客服做不了主呢,90,TRUE,FALSE,,"jh,1",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,退货退款,"自营店 jh,2",亲亲 可以重新申请售后的话您可以重新寄回试下哈 具体还是要以仓库的质检为准呢 客服无法保证哈,90,TRUE,TRUE,,"jh,2",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jiaoc,1",亲爱的，这个鞋子采用不臭脚的材质制成，不会臭脚的，这个您放心下单呢。,80,TRUE,FALSE,,"jiaoc,1",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jiaoc,2",鞋子是比较透气的 ，至于会不会臭脚取决于每个人的脚汗出得多少的问题。有些人天生就会有脚气，会臭脚是难免的了。另一方面还要看这双鞋子是不是被连续穿好几天。一般建议2双以上的鞋子轮流穿，这样既可以不臭脚又可以延长鞋子的寿命。,80,TRUE,FALSE,,"jiaoc,2",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jiaoc,3",亲爱的，放心，我们家鞋子都是有一定透气性，一般不会臭脚的哈,80,TRUE,FALSE,,"jiaoc,3",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jiaoc,4",小主，这款透气性比较好的，一般没有脚气的情况下是不会臭脚的，穿着时候建议穿纯棉袜也可以防止味道的，平常您勤换勤晒哈,80,TRUE,FALSE,,"jiaoc,4",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jiaoc,5",亲亲因为运动鞋不透气，易出汗。出汗后鞋内空气变少，开始闷热，黏糊糊，达到了一定的湿度在鞋内，在密封空间中，细菌和脚底的汗液，及汗液所含乳酸尿素等融合变成脚臭。您可以更换的鞋垫，建议您勤换洗呢 穿过之后放到通风处晾晒呢,80,TRUE,FALSE,,"jiaoc,5",自营店
data/raw/jd/京东话术.txt,JD,script_template,质量问题,"自营店 jiaoq,1",亲亲，非常抱歉给您带来不好的穿着体验。脚部不适、脱皮或疑似脚气等情况可能由多种原因引起，仅凭图片或描述无法准确判断原因。为了您的健康，建议您优先咨询正规医院皮肤科或专业医生。如您怀疑与商品质量有关，可以联系人工客服，结合订单信息、商品情况和平台售后规则进一步核实处理。,70,TRUE,TRUE,原始话术包含疑似医学诊断和直接否认质量问题，已改写为就医建议与人工售后核实边界。,"jiaoq,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 jiaoq,2",亲非常抱歉给您带来不好的穿着体验！脚气是由皮肤真菌感染引起，和个人足部环境、出汗、鞋袜搭配、公共环境接触等多种因素相关，鞋子出厂经过消杀质检，本身不会自带真菌诱发脚气。,70,FALSE,TRUE,原始话术包含疑似医学诊断和直接否认质量问题，已改写为就医建议与人工售后核实边界。,"jiaoq,2",自营店
data/raw/jd/京东话术.txt,JD,policy_rule,换货,"自营店 jiaoq,3",实在理解您脚部难受的心情！脚气致病菌广泛存在于澡堂、拖鞋、地面、旧鞋袜等环境，不是鞋子直接造成。产品出厂都有清洁灭菌工序，质检合规。出于客户体验考虑，我们可以给到 元补偿作为贴心安抚，无法因脚气问题做退换货，还请多多谅解。,90,FALSE,TRUE,原始话术包含疑似医学诊断和直接否认质量问题，已改写为就医建议与人工售后核实边界。,"jiaoq,3",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 jiaot,1",亲亲因为每个人的脚型、行走习惯以及每个人的感官舒适度都不同呢 有些人可能在穿新鞋的初期就会感到不适，也会由于长时间站立、行走或运动导致的脚部疲劳才会出现这种情况呢，小客服建议可以每天睡觉前多热水泡脚呢，第二天穿着的时候脚都会感觉轻松很多呢,70,TRUE,FALSE,,"jiaot,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,尺码问题,"自营店 jiaox,1",咱家鞋子版型适宜多种脚型，只要选择您合适穿的尺码，上脚都是非常合脚舒适的呢，您可以放心下单购买哟~,80,TRUE,FALSE,,"jiaox,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 jiaox,2","立体显瘦鞋型 鞋面设计层次丰'富，触感细腻,上脚视觉显瘦,细节感强",70,TRUE,FALSE,,"jiaox,2",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jj,1",亲爱哒~鞋子喜欢的话，建议您现在拍下~我这边让仓库帮您安排加急优先发出嗷~早拍早收货的呢~,90,TRUE,FALSE,,"jj,1",自营店
data/raw/jd/京东话术.txt,JD,policy_rule,质量问题,"自营店 jj,2",我们这个产品累计已经有很多人购买了，都反馈质量不错呢！ 京东支持7天无理由退换货，保障您的权益！,90,TRUE,FALSE,,"jj,2",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jj,3",亲，在吗？这边看到您还有未支付的订单，您喜欢的话就赶紧下单哦，我可以早点给您安排发货的,90,TRUE,TRUE,,"jj,3",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,换货,"自营店 jj,4",心动不如行动，喜欢就付款哦，光看图片怎么能知道适不适合自己呐？先买到家试试在说，对不对？真要是不合适的话咱家也是支持退换货的，解决您的后顾之忧，您这边付款后，我们这边会尽快给您发货的哦~,90,TRUE,FALSE,,"jj,4",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jj,5",您好，看到您咨询的商品还没下单哦，咱家是按照订单的付款顺序发货的呢，早拍早发货哦~,90,TRUE,TRUE,,"jj,5",自营店
data/raw/jd/京东话术.txt,JD,script_template,运费,"自营店 jkd,1",可以选第三方自己寄回 更便宜划算呢 京东上门取件是比较贵的呢,70,TRUE,FALSE,,"jkd,1",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jr,1",这个不加绒呢 您是想要加绒的吗,80,TRUE,TRUE,需要商品信息,"jr,1",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jr,2",这个不加绒的呢 但也是加厚的呢 保暖很好的不会冷呢,80,TRUE,TRUE,需要商品信息,"jr,2",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jr,3",加绒加厚的呢 保暖很好的呢,80,TRUE,TRUE,需要商品信息,"jr,3",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 jr,4",选项里面标注了加绒就是加绒的哈，没有标注加绒就不加绒哦,80,TRUE,FALSE,,"jr,4",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,退货退款,"自营店 js,1",您不要的话 ，您到时拒收一下就可以了哈 ， 拒收后 有退回的物流 我们这边直接退款给您,90,TRUE,TRUE,,"js,1",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,退货退款,"自营店 js,2",派件的时候你和快递员说您不要 退回就可以 有退回信息联系我们处理退款哈 麻烦您了呢,90,TRUE,FALSE,,"js,2",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 js,4",亲 我们发货都会检查仔细 您这边也没有联系客服反馈 商品有问题的记录 其次我们收到您退回来的鞋子是有问题的,90,TRUE,FALSE,,"js,4",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,退货退款,"自营店 js,5",亲这个是仓库核实了您这边是影响二次销售拒收的呢 具体的以仓库为准 小客服这边做不了主的 抱歉哈,90,TRUE,FALSE,,"js,5",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,退货退款,"自营店 js,3",亲亲 不要的话联系快递拒收下哈 不支持仅退款呢,90,TRUE,FALSE,,"js,3",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"自营店 js,6",买家退回商品经我方验货发现，鞋子鞋底有明显穿着痕迹及磨损，已严重影响二次销售，不符合七天无理由退货及售后退货标准。根据平台规则，已影响二次销售的商品商家有权不予退换,90,TRUE,FALSE,,"js,6",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jt,1",现在下单一般是今天发货呢 早下单早发货呢~,90,TRUE,FALSE,,"jt,1",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jt,2",现在下单一般是今天发货呢,90,TRUE,FALSE,,"jt,2",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jx,1",江西南昌发货呢,90,TRUE,FALSE,,"jx,1",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jx,2",亲爱的，江西南昌发货的，我们发货速度和物流都很快哈，不用担心距离太远的哦~,90,TRUE,TRUE,,"jx,2",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 jx,3",本仓是从江西南昌发货的呢！少部分是温州 泉州 阜阳随机发出~,90,TRUE,FALSE,,"jx,3",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 k,1",这边帮您看下呢,70,TRUE,TRUE,需要上下文,"k,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 k,2",一双大概400克左右呢,70,FALSE,TRUE,需要商品信息,"k,2",自营店
data/raw/jd/京东话术.txt,JD,backend_rule,价格补偿,"自营店 kaij,1",涉及补偿、返款、报销运费或差价处理时，需要人工客服结合订单、商品状态和平台规则核实协商，不承诺具体金额。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:具体补偿金额,"kaij,1",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 kaij,2",您这边看确实是有开缝的情况，不过您放心，里面有加固的，您可以用手掰下，不会开的呢,70,TRUE,FALSE,,"kaij,2",自营店
data/raw/jd/京东话术.txt,JD,script_template,价格补偿,"自营店 kaij,3",看到的亲亲，非常抱歉出现这样的情况，这个用胶水粘下就可以呢，这边给您申请了 元补偿，您买个树脂胶粘下好吗,70,TRUE,FALSE,"涉及补偿金额,需要人工处理","kaij,3",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"自营店 kaij,5",本店支持正规售后质保，轻微开胶属于可售后维修范围，商品无严重质量破损，只是轻微开胶不影响正常穿着，不支持售后退换呢。,90,TRUE,FALSE,,"kaij,5",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"自营店 kaij,4","这个位置的开胶是可以修复的，并不影响鞋子的整体结构和正常使用，所以这边不支持办理退换货哈。
我们深知您介意，所以特意为您申请了 元补偿，您拿去修补一下，几乎看不出痕迹的。这点小事我们帮您解决，您消消气～",90,FALSE,FALSE,"涉及补偿金额,需要人工处理","kaij,4",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 kap,1",亲亲 建议您直接扫码咨询下工作人员就可以的呢,70,TRUE,FALSE,,"kap,1",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,退货退款,"自营店 kd,2",请不要发EMS、顺丰·百世汇通和到付者直接拒收，谢谢您的配合,90,TRUE,FALSE,,"kd,2",自营店
data/raw/jd/京东话术.txt,JD,script_template,其他,"自营店 kd,1",您好，在线支付发圆通 中通 申通 韵达 邮政 随机发的呢,70,TRUE,FALSE,,"kd,1",自营店
data/raw/jd/京东话术.txt,JD,shipping_rule,物流发货,"自营店 kdf,1",具体看您那边的快递怎么收费呢 不是我们收取您的快递费哦 亲亲~,90,TRUE,FALSE,,"kdf,1",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"自营店 kj,4",注意保养清洗的时候不易长期浸泡和爆嗮，一般是不会出现开胶的情况的哈~,90,TRUE,FALSE,,"kj,4",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 kj,2",这款鞋子耐穿耐脏非常好清洗，而且鞋子轻便上脚，穿的柔软舒适，鞋子还有防滑耐磨功能哈,80,TRUE,FALSE,,"kj,2",自营店
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"自营店 kj,3",这款鞋子非常经典耐穿的，款式百搭时尚，穿着非常轻便透气舒服的哈！,80,TRUE,FALSE,,"kj,3",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"自营店 kj,1",不易脱胶断底踏底的，品牌老店，正品保障，鞋子有3包质量保证呐~,90,TRUE,FALSE,,"kj,1",自营店
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 kl,1",鞋面为人造革，走路摩擦脚部弯曲或暴晒会导致材质变硬、失去弹性，进而开裂或起皮。,90,TRUE,FALSE,,"kl,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 kl,2",亲，鞋面弯折处是鞋子活动最频繁的位置，走路时会持续反复折叠，皮料在长期受力、弯折后出现轻微裂皮，是正常使用磨损现象，不属于质量问题哈。,90,TRUE,FALSE,,"kl,2",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 kl,3",亲非常理解您的心情，鞋子弯折区属于高频受力部位，就像衣服关节处容易磨损一样，反复折叠后皮面出现裂皮是正常使用损耗，不是鞋子本身质量问题，还请您理解～,90,TRUE,FALSE,,"kl,3",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,回应感谢,"鞋面开裂话术 kq,1",不用客气呢,90,TRUE,FALSE,,"kq,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 l,1",亲亲上面的按钮旋转可以调紧 拉起按钮就可以调松的哈,90,FALSE,TRUE,需要商品信息,"l,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,退货退款,"鞋面开裂话术 lanj,1",尊敬的客户您好，商品已经发出，暂无法支持到直接退款，已联系物流拦截，烦请您耐心等待物流拦截，拦截失败的话麻烦您拒收一下，有退回物流后在申请退款，感谢您的理解与支持，谢谢,90,FALSE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lanj,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,退货退款,"鞋面开裂话术 lj,5",您要退掉的话我们先联系快递拦截 试试 拦截成功的话到时候给您退款 如果不成功 快递就会发到您那边 到时候还要麻烦您拒收呢,90,FALSE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lj,5",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"鞋面开裂话术 lj,2",您可以重新下单一个呢 这个帮您尝试拦截可以吗,90,FALSE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lj,2",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 lj,3",您需要哪款呢 可以麻烦您发个网页链接过来哈~~ 我好帮助您 麻烦您了,90,TRUE,FALSE,,"lj,3",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,退货退款,"鞋面开裂话术 lj,4",商品发出后通常无法直接取消发货或立即退款，需要先根据物流状态尝试拦截。若拦截成功，包裹退回后可按平台规则处理退款；若拦截失败，包裹可能会继续派送，顾客可在收到派送时选择拒收，待物流退回后再申请或处理退款。具体拦截结果、退款进度和订单状态需要人工客服结合后台信息核实。,80,TRUE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lj,4",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 lj,6",亲亲 您可以下单试下 万一特殊情况到不了的话 可以拒收退回再退款呢,90,FALSE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lj,6",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"鞋面开裂话术 lj,1",亲亲 已反馈拦截呢 物流显示退回后可以退款呢 请您耐心等下哈,90,FALSE,TRUE,原始话术包含“已联系物流拦截”“已反馈拦截”“尽快退款”等依赖后台操作和订单状态的表述，已合并并改写为通用售后规则及后台核实边界。,"lj,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 lp,1",您好，很抱歉呢，我们没有礼品送呢，有的话一定会送给您的呢,90,TRUE,FALSE,,"lp,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 lp,2",我们把心意都放在价格上哈 所以没有什么小礼品的呢,90,TRUE,FALSE,,"lp,2",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"鞋面开裂话术 lx,1",这边稍后返您京东余额呢，返好了联系您呢~,90,FALSE,FALSE,"涉及返现,需要人工处理","lx,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"鞋面开裂话术 md,1",涉及补偿、返款、报销运费或差价处理时，需要人工客服结合订单、商品状态和平台规则核实协商，不承诺具体金额。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:具体补偿金额,"md,1",鞋面开裂话术
data/raw/jd/京东话术.txt,JD,script_template,商品咨询,"磨脚话术 mj,2","1：用胶布在鞋与脚相磨的地方贴上，过一段时间就不会太磨脚了
2：把磨脚的那一块往里面折一下，凹进去，就像穿拖鞋那个姿式踩一下，然后放几天就会好很多。
3：用湿布将磨脚的地方盖住，然后用小锤子轻轻的反复砸一砸，让其变得软和，再穿上就不磨脚了。",80,TRUE,FALSE,,"mj,2",磨脚话术
data/raw/jd/京东话术.txt,JD,script_template,尺码问题,"磨脚话术 mj,4",亲亲 脚型与鞋型吻合程度因人而异，磨脚和您鞋子磨合度，脚部脚型穿着方式等等有关的，新鞋建议您配合穿着柔软厚实的袜子。码数合适一般是不会磨脚的呢,80,TRUE,FALSE,,"mj,4",磨脚话术
data/raw/jd/京东话术.txt,JD,backend_rule,价格补偿,"磨脚话术 mj,5",涉及补偿、返款、报销运费或差价处理时，需要人工客服结合订单、商品状态和平台规则核实协商，不承诺具体金额。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:具体补偿金额,"mj,5",磨脚话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨脚话术 mj,6",非常感谢您选择本店的产品！脚型与鞋型吻合程度因人而异，磨脚和您鞋子磨合度，脚部脚型穿着方式等等有关的，磨脚非质量问题哈,90,TRUE,FALSE,,"mj,6",磨脚话术
data/raw/jd/京东话术.txt,JD,product_info,商品咨询,"磨脚话术 mj,3",因为每个人的脚型、皮肤等不同，所以同样的鞋子有的顾客穿上不磨脚，有的会磨脚，这个我们无法预知顾客穿上购买的款式是否会磨脚，就算商场的名牌鞋子也不能保证顾客穿上都不磨脚呢亲,80,TRUE,FALSE,,"mj,3",磨脚话术
data/raw/jd/京东话术.txt,JD,script_template,尺码问题,"磨脚话术 mj,1",尺码合适一般不会磨脚的呢 亲亲,80,TRUE,FALSE,,"mj,1",磨脚话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ms,1",由于人的走路习惯，运动方式强度不同，路况不同，踢碰到会导致材质损耗的呢 鞋底和地面摩擦及接触产生磨损，属于正常使用损耗,90,TRUE,FALSE,,"ms,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ms,2",亲实在抱歉让您不满意啦！鞋头位置是日常走路最容易磕碰、蹭地面的部位，鞋面白色材质轻微剐蹭、脏污属于正常穿着损耗，不属于出厂质量瑕疵哦。,90,TRUE,FALSE,,"ms,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 mt,1",现在下单一般是明天发货呢 早下单早发货呢~,90,TRUE,FALSE,,"mt,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 mt,2",现在下单一般是明天发货呢,90,TRUE,FALSE,,"mt,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 mz,1",款式的名字而已 没有什么特殊含义哈 以下单时候的图片为准就可以呢,90,TRUE,FALSE,,"mz,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 n,1",您申请下呢,50,FALSE,FALSE,上下文依赖过强，缺少订单/物流状态，不适合作为独立知识片段,"n,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 paiz,1",麻烦您拍下照呢 这边核实下呢,50,FALSE,FALSE,需要人工处理,"paiz,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 paiz,2","亲亲方便拍下照吗？这边需要核实呢，辛苦您啦
麻烦您把商品问题的那个位置拍照发我，这边给您优先处理哈",90,TRUE,FALSE,,"paiz,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 paiz,4",亲亲没有凭证 确实无法处理不了，已经穿了您这边退货 仓库也是会拒收的 确实商品存在问题 我们也愿意给您处理，还请您帮忙配合 拍照 这边核实后 给您解决呢,90,TRUE,FALSE,,"paiz,4",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 paiz,3",麻烦收到的快递面单和鞋盒侧边白色标签有字的那面都拍照看下呢 亲亲,90,TRUE,FALSE,,"paiz,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 paiz,5",亲亲 给您带来不好的购物体验了，您方便的话，帮忙拍下鞋盒盖内侧的质检章图片给我们下哦。,90,TRUE,FALSE,,"paiz,5",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pc,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pc,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pc,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 px,3",不同鞋款尺码可能存在偏大或偏小情况。建议结合具体商品详情页尺码说明、脚长脚宽以及平时穿着习惯选择；脚宽、脚胖或脚背高的顾客通常可考虑拍大一码。如不确定，建议提供脚长或咨询人工客服确认。,70,FALSE,FALSE,原始话术同时包含偏大和偏小规则，疑似来自不同鞋款，已改写为通用保守尺码建议。,"pc,3",磨损话术
